areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesBySpecimenDate
E12000006,East of England,region,2021-01-12,271946,5143,5230
E12000006,East of England,region,2021-01-11,266803,4724,6136
E12000006,East of England,region,2021-01-10,262079,5956,3741
E12000006,East of England,region,2021-01-09,256123,6979,4062
E12000006,East of England,region,2021-01-08,249144,8517,5235
E12000006,East of England,region,2021-01-07,240627,5374,5810
E12000006,East of England,region,2021-01-06,235253,7408,6254
E12000006,East of England,region,2021-01-05,227845,7892,7252
E12000006,East of England,region,2021-01-04,219953,6983,9369
E12000006,East of England,region,2021-01-03,212970,6700,6517
E12000006,East of England,region,2021-01-02,206270,6224,7308
E12000006,East of England,region,2021-01-01,200046,7640,4024
E12000006,East of England,region,2020-12-31,192406,7479,6473
E12000006,East of England,region,2020-12-30,184927,6731,8756
E12000006,East of England,region,2020-12-29,178196,7222,11112
E12000006,East of England,region,2020-12-28,170974,5799,5955
E12000006,East of England,region,2020-12-27,165175,3367,6543
E12000006,East of England,region,2020-12-26,161808,5042,5744
E12000006,East of England,region,2020-12-25,156766,4931,1741
E12000006,East of England,region,2020-12-24,151835,6078,4332
E12000006,East of England,region,2020-12-23,145757,5611,5855
E12000006,East of England,region,2020-12-22,140146,4575,6359
E12000006,East of England,region,2020-12-21,135571,4052,6690
E12000006,East of England,region,2020-12-20,131519,4646,4600
E12000006,East of England,region,2020-12-19,126873,3521,3397
E12000006,East of England,region,2020-12-18,123352,4157,5135
E12000006,East of England,region,2020-12-17,119195,3879,4616
E12000006,East of England,region,2020-12-16,115316,3345,4722
E12000006,East of England,region,2020-12-15,111971,2294,4341
E12000006,East of England,region,2020-12-14,109677,2850,4428
E12000006,East of England,region,2020-12-13,106827,2091,2752
E12000006,East of England,region,2020-12-12,104736,2147,2243
E12000006,East of England,region,2020-12-11,102589,2411,2691
E12000006,East of England,region,2020-12-10,100178,2389,2313
E12000006,East of England,region,2020-12-09,97789,1420,2256
E12000006,East of England,region,2020-12-08,96369,1341,2085
E12000006,East of England,region,2020-12-07,95028,1329,2191
E12000006,East of England,region,2020-12-06,93699,1516,1302
E12000006,East of England,region,2020-12-05,92183,1394,1187
E12000006,East of England,region,2020-12-04,90789,1290,1380
E12000006,East of England,region,2020-12-03,89499,1185,1337
E12000006,East of England,region,2020-12-02,88314,1321,1437
E12000006,East of England,region,2020-12-01,86993,930,1283
E12000006,East of England,region,2020-11-30,86063,1091,1523
E12000006,East of England,region,2020-11-29,84972,974,771
E12000006,East of England,region,2020-11-28,83998,1074,806
E12000006,East of England,region,2020-11-27,82924,949,1134
E12000006,East of England,region,2020-11-26,81975,1108,1029
E12000006,East of England,region,2020-11-25,80867,1187,1201
E12000006,East of England,region,2020-11-24,79680,914,1034
E12000006,East of England,region,2020-11-23,78766,984,1234
E12000006,East of England,region,2020-11-22,77782,1455,804
E12000006,East of England,region,2020-11-21,76327,1195,802
E12000006,East of England,region,2020-11-20,75132,1150,1056
E12000006,East of England,region,2020-11-19,73982,1504,1177
E12000006,East of England,region,2020-11-18,72478,890,1246
E12000006,East of England,region,2020-11-17,71588,1133,1316
E12000006,East of England,region,2020-11-16,70455,0,1602
E12000006,East of England,region,2020-11-15,71483,1412,915
E12000006,East of England,region,2020-11-14,70071,1217,984
E12000006,East of England,region,2020-11-13,68854,1650,1367
E12000006,East of England,region,2020-11-12,67204,1988,1380
E12000006,East of England,region,2020-11-11,65216,1313,1618
E12000006,East of England,region,2020-11-10,63903,1002,1459
E12000006,East of England,region,2020-11-09,62901,1197,1806
E12000006,East of England,region,2020-11-08,61704,987,1084
E12000006,East of England,region,2020-11-07,60717,1224,1008
E12000006,East of England,region,2020-11-06,59493,1007,1112
E12000006,East of England,region,2020-11-05,58486,1056,1113
E12000006,East of England,region,2020-11-04,57430,1131,1046
E12000006,East of England,region,2020-11-03,56299,781,1147
E12000006,East of England,region,2020-11-02,55518,867,1377
E12000006,East of England,region,2020-11-01,54651,936,636
E12000006,East of England,region,2020-10-31,53715,864,721
E12000006,East of England,region,2020-10-30,52851,1165,994
E12000006,East of England,region,2020-10-29,51686,1044,977
E12000006,East of England,region,2020-10-28,50642,1099,1026
E12000006,East of England,region,2020-10-27,49543,797,937
E12000006,East of England,region,2020-10-26,48746,796,1143
E12000006,East of England,region,2020-10-25,47950,948,573
E12000006,East of England,region,2020-10-24,47002,960,602
E12000006,East of England,region,2020-10-23,46042,846,1003
E12000006,East of England,region,2020-10-22,45196,974,1005
E12000006,East of England,region,2020-10-21,44222,1349,1051
E12000006,East of England,region,2020-10-20,42873,747,1105
E12000006,East of England,region,2020-10-19,42126,719,1038
E12000006,East of England,region,2020-10-18,41407,821,583
E12000006,East of England,region,2020-10-17,40586,628,515
E12000006,East of England,region,2020-10-16,39958,577,670
E12000006,East of England,region,2020-10-15,39381,921,859
E12000006,East of England,region,2020-10-14,38460,844,695
E12000006,East of England,region,2020-10-13,37616,657,744
E12000006,East of England,region,2020-10-12,36959,381,724
E12000006,East of England,region,2020-10-11,36578,318,382
E12000006,East of England,region,2020-10-10,36260,547,343
E12000006,East of England,region,2020-10-09,35713,667,580
E12000006,East of England,region,2020-10-08,35046,807,598
E12000006,East of England,region,2020-10-07,34239,618,555
E12000006,East of England,region,2020-10-06,33621,492,588
E12000006,East of England,region,2020-10-05,33129,369,550
E12000006,East of England,region,2020-10-04,32760,827,379
E12000006,East of England,region,2020-10-03,31933,382,368
E12000006,East of England,region,2020-10-02,31551,225,424
E12000006,East of England,region,2020-10-01,31326,275,381
E12000006,East of England,region,2020-09-30,31051,176,374
E12000006,East of England,region,2020-09-29,30875,223,342
E12000006,East of England,region,2020-09-28,30652,150,315
E12000006,East of England,region,2020-09-27,30502,194,212
E12000006,East of England,region,2020-09-26,30308,176,171
E12000006,East of England,region,2020-09-25,30132,209,229
E12000006,East of England,region,2020-09-24,29923,263,233
E12000006,East of England,region,2020-09-23,29660,238,197
E12000006,East of England,region,2020-09-22,29422,189,212
E12000006,East of England,region,2020-09-21,29233,173,163
E12000006,East of England,region,2020-09-20,29060,135,171
E12000006,East of England,region,2020-09-19,28925,139,148
E12000006,East of England,region,2020-09-18,28786,107,207
E12000006,East of England,region,2020-09-17,28679,126,147
E12000006,East of England,region,2020-09-16,28553,104,142
E12000006,East of England,region,2020-09-15,28449,131,151
E12000006,East of England,region,2020-09-14,28318,75,143
E12000006,East of England,region,2020-09-13,28243,135,56
E12000006,East of England,region,2020-09-12,28108,180,84
E12000006,East of England,region,2020-09-11,27928,135,130
E12000006,East of England,region,2020-09-10,27793,164,167
E12000006,East of England,region,2020-09-09,27629,113,128
E12000006,East of England,region,2020-09-08,27516,116,167
E12000006,East of England,region,2020-09-07,27400,108,154
E12000006,East of England,region,2020-09-06,27292,108,81
E12000006,East of England,region,2020-09-05,27184,118,97
E12000006,East of England,region,2020-09-04,27066,95,118
E12000006,East of England,region,2020-09-03,26971,101,151
E12000006,East of England,region,2020-09-02,26870,81,171
E12000006,East of England,region,2020-09-01,26789,108,124
E12000006,East of England,region,2020-08-31,26681,91,101
E12000006,East of England,region,2020-08-30,26590,115,86
E12000006,East of England,region,2020-08-29,26475,62,80
E12000006,East of England,region,2020-08-28,26413,118,100
E12000006,East of England,region,2020-08-27,26295,97,120
E12000006,East of England,region,2020-08-26,26198,69,94
E12000006,East of England,region,2020-08-25,26129,80,99
E12000006,East of England,region,2020-08-24,26049,59,103
E12000006,East of England,region,2020-08-23,25990,59,52
E12000006,East of England,region,2020-08-22,25931,74,48
E12000006,East of England,region,2020-08-21,25857,63,63
E12000006,East of England,region,2020-08-20,25794,44,80
E12000006,East of England,region,2020-08-19,25750,39,62
E12000006,East of England,region,2020-08-18,25711,68,59
E12000006,East of England,region,2020-08-17,25643,34,63
E12000006,East of England,region,2020-08-16,25609,65,27
E12000006,East of England,region,2020-08-15,25544,51,31
E12000006,East of England,region,2020-08-14,25493,90,66
E12000006,East of England,region,2020-08-13,25403,0,62
E12000006,East of England,region,2020-08-12,25403,52,66
E12000006,East of England,region,2020-08-11,25351,64,48
E12000006,East of England,region,2020-08-10,25287,57,67
E12000006,East of England,region,2020-08-09,25230,68,23
E12000006,East of England,region,2020-08-08,25162,48,44
E12000006,East of England,region,2020-08-07,25114,55,69
E12000006,East of England,region,2020-08-06,25059,28,44
E12000006,East of England,region,2020-08-05,25031,50,53
E12000006,East of England,region,2020-08-04,24981,57,55
E12000006,East of England,region,2020-08-03,24924,51,68
E12000006,East of England,region,2020-08-02,24873,34,36
E12000006,East of England,region,2020-08-01,24839,61,22
E12000006,East of England,region,2020-07-31,24778,68,32
E12000006,East of England,region,2020-07-30,24710,69,52
E12000006,East of England,region,2020-07-29,24641,41,66
E12000006,East of England,region,2020-07-28,24600,37,54
E12000006,East of England,region,2020-07-27,24563,42,65
E12000006,East of England,region,2020-07-26,24521,61,26
E12000006,East of England,region,2020-07-25,24460,50,28
E12000006,East of England,region,2020-07-24,24410,73,79
E12000006,East of England,region,2020-07-23,24337,66,51
E12000006,East of England,region,2020-07-22,24271,44,54
E12000006,East of England,region,2020-07-21,24227,27,66
E12000006,East of England,region,2020-07-20,24200,30,81
E12000006,East of England,region,2020-07-19,24170,80,21
E12000006,East of England,region,2020-07-18,24090,107,28
E12000006,East of England,region,2020-07-17,23983,59,51
E12000006,East of England,region,2020-07-16,23924,48,62
E12000006,East of England,region,2020-07-15,23876,34,55
E12000006,East of England,region,2020-07-14,23842,40,81
E12000006,East of England,region,2020-07-13,23802,52,64
E12000006,East of England,region,2020-07-12,23750,75,35
E12000006,East of England,region,2020-07-11,23675,72,43
E12000006,East of England,region,2020-07-10,23603,40,49
E12000006,East of England,region,2020-07-09,23563,45,54
E12000006,East of England,region,2020-07-08,23518,57,76
E12000006,East of England,region,2020-07-07,23461,90,39
E12000006,East of England,region,2020-07-06,23371,31,55
E12000006,East of England,region,2020-07-05,23340,42,36
E12000006,East of England,region,2020-07-04,23298,41,41
E12000006,East of England,region,2020-07-03,23257,47,60
E12000006,East of England,region,2020-07-02,23210,24,64
E12000006,East of England,region,2020-07-01,23186,7898,40
E12000006,East of England,region,2020-06-30,15288,82,33
E12000006,East of England,region,2020-06-29,15206,10,49
E12000006,East of England,region,2020-06-28,15196,9,26
E12000006,East of England,region,2020-06-27,15187,15,20
E12000006,East of England,region,2020-06-26,15172,18,60
E12000006,East of England,region,2020-06-25,15154,28,39
E12000006,East of England,region,2020-06-24,15126,6,61
E12000006,East of England,region,2020-06-23,15120,34,43
E12000006,East of England,region,2020-06-22,15086,20,73
E12000006,East of England,region,2020-06-21,15066,42,57
E12000006,East of England,region,2020-06-20,15024,61,31
E12000006,East of England,region,2020-06-19,14963,82,74
E12000006,East of England,region,2020-06-18,14881,44,83
E12000006,East of England,region,2020-06-17,14837,32,77
E12000006,East of England,region,2020-06-16,14805,54,108
E12000006,East of England,region,2020-06-15,14751,4,112
E12000006,East of England,region,2020-06-14,14747,32,73
E12000006,East of England,region,2020-06-13,14715,40,90
E12000006,East of England,region,2020-06-12,14675,41,64
E12000006,East of England,region,2020-06-11,14634,33,70
E12000006,East of England,region,2020-06-10,14601,0,118
E12000006,East of England,region,2020-06-09,14712,183,129
E12000006,East of England,region,2020-06-08,14529,5,93
E12000006,East of England,region,2020-06-07,14524,17,46
E12000006,East of England,region,2020-06-06,14507,34,93
E12000006,East of England,region,2020-06-05,14473,122,111
E12000006,East of England,region,2020-06-04,14351,42,94
E12000006,East of England,region,2020-06-03,14309,30,122
E12000006,East of England,region,2020-06-02,14279,61,130
E12000006,East of England,region,2020-06-01,14218,16,141
E12000006,East of England,region,2020-05-31,14202,32,61
E12000006,East of England,region,2020-05-30,14170,56,83
E12000006,East of England,region,2020-05-29,14114,85,161
E12000006,East of England,region,2020-05-28,14029,85,164
E12000006,East of England,region,2020-05-27,13944,125,151
E12000006,East of England,region,2020-05-26,13819,65,149
E12000006,East of England,region,2020-05-25,13754,35,147
E12000006,East of England,region,2020-05-24,13719,42,103
E12000006,East of England,region,2020-05-23,13677,119,150
E12000006,East of England,region,2020-05-22,13558,164,190
E12000006,East of England,region,2020-05-21,13394,83,245
E12000006,East of England,region,2020-05-20,13311,138,243
E12000006,East of England,region,2020-05-19,13173,44,256
E12000006,East of England,region,2020-05-18,13129,97,284
E12000006,East of England,region,2020-05-17,13032,60,155
E12000006,East of England,region,2020-05-16,12972,101,174
E12000006,East of England,region,2020-05-15,12871,155,209
E12000006,East of England,region,2020-05-14,12716,152,218
E12000006,East of England,region,2020-05-13,12564,188,330
E12000006,East of England,region,2020-05-12,12376,81,314
